ons_id,party_name,firstname,surname,votes,share,change
E14000982,Green,Rachel,Featherstone,1706,0.040850534,
E14000982,Liberal Democrat,Adrian,Page,1105,0.026459461,-0.142887971
E14000982,Independent,Joseph,Young,215,0.005148221,
E14000983,Conservative,Michael,Gove,32582,0.598592714,0.022185552
E14000983,UK Independence Party,Paul,Chapman,7778,0.142896511,0.079746751
E14000983,Labour,Laween,Atroshi,6100,0.11206849,0.009910138
E14000983,Liberal Democrat,Ann-Marie,Barker,4937,0.09070199,-0.167582736
E14000983,Green,Kimberley,Lawson,2400,0.044092521,
E14000983,"Christian Party, Proclaiming Christ's Lordship",Juliana,Brimicombe,361,0.00663225,
E14000983,Independent,Bob,Smith,273,0.005015524,
E14000985,Conservative,Andrew,Mitchell,27782,0.546309042,0.006606735
E14000985,Labour,Robert,Pocock,11365,0.223482912,0.019920873
E14000985,UK Independence Party,Marcus,Brown,7489,0.147264719,0.115894263
E14000985,Liberal Democrat,Richard,Brighton-Knight,2627,0.051657687,-0.128559357
E14000985,Green,David,Ratcliff,1426,0.028041059,0.017465637
E14000985,Ubuntu Party,Mark,Sleigh,165,0.003244583,
E14000984,Conservative,Paul,Scully,20732,0.415429316,-0.008170915
E14000984,Liberal Democrat,Paul,Burstow,16811,0.336860034,-0.119889368
E14000984,Labour,Emily,Brothers,5546,0.111131149,0.041534382
E14000984,UK Independence Party,Gus,Dalgleish,5341,0.107023344,0.087438946
E14000984,Green,Maeve,Tomlinson,1051,0.021060014,0.015988686
E14000984,National Health Action Party,Dave,Ash,345,0.006913135,
E14000984,Trade Unionist and Socialist Coalition,Pauline,Gorman,79,0.001583008,
W07000048,Labour,Carolyn,Harris,17807,0.529686477,0.014966193
W07000048,UK Independence Party,Clifford,Johnson,5779,0.171901957,0.14622562
W07000048,Conservative,Altaf,Hussain,5142,0.152953775,0.005353089
W07000048,Plaid Cymru,Dic,Jones,3498,0.104051401,0.037305165
W07000048,Liberal Democrat,Ann,Jamal,1392,0.041406389,-0.14163315
W07000047,Labour and Co-operative,Geraint,Davies,14967,0.425731027,0.07917412
W07000047,Conservative,Emma,Lane,7931,0.225594493,0.017491776
W07000047,UK Independence Party,Martyn,Ford,4744,0.134941404,0.114825089
W07000047,Liberal Democrat,Chris,Holley,3178,0.090397087,-0.241999732
W07000047,Plaid Cymru,Harri,Roberts,2266,0.064455569,0.024082462
W07000047,Green,Ashley,Wakeling,1784,0.05074525,0.039394703
W07000047,Trade Unionist and Socialist Coalition,Ronnie,Job,159,0.004522699,-0.00050638
W07000047,Independent,Maxwell,Rosser,78,0.002218682,
W07000047,The Socialist Party of Great Britain,Brian,Johnson,49,0.001393788,
E14000986,Conservative,Christopher,Pincher,23606,0.500402764,0.04258858
E14000986,Labour,Carol,Dean,12304,0.260821639,-0.065714252
E14000986,UK Independence Party,Jan,Higgins,8727,0.184995972,0.136429471
E14000986,Liberal Democrat,Jenny,Pinkett,1427,0.030249714,-0.131767962
E14000986,Green,Nicola,Holmes,1110,0.023529911,
E14000987,Conservative,George,Osborne,26552,0.586162744,0.040364509
E14000987,Labour,David,Pinto-Duschinsky,8311,0.183473884,0.010959458
E14000987,UK Independence Party,Stuart,Hutton,4871,0.107532341,
E14000987,Liberal Democrat,Gareth,Wilson,3850,0.084992715,-0.140516339
E14000987,Green,Tina-Louise,Rothery,1714,0.037838315,
E14000988,Conservative,Rebecca,Pow,27849,0.481092473,0.059114829
E14000988,Liberal Democrat,Rachel,Gilmour,12358,0.213484893,-0.277159991
E14000988,UK Independence Party,Laura,Bailhache,6921,0.119560523,0.083206267
E14000988,Labour,Neil,Guild,5347,0.092369617,0.041346401
E14000988,Green,Clive,Martin,2630,0.045433344,
E14000988,Independent,Mike,Rigby,2568,0.044362292,
E14000988,Trade Unionist and Socialist Coalition,Steve,German,118,0.002038454,
E14000988,Independent,Bruce,Gauld,96,0.001658403,
E14000989,Conservative,Lucy,Allan,16094,0.395965063,0.032953686
E14000989,Labour,David,Wright,15364,0.378004675,-0.008681358
E14000989,UK Independence Party,Denis,Allen,7330,0.180341985,0.12156687
E14000989,Green,Peter,Hawkins,930,0.022881043,
E14000989,Liberal Democrat,Ian,Croll,927,0.022807233,-0.132094727
E14000990,Conservative,Laurence,Robertson,30176,0.54524429,0.073199665
E14000990,Labour,Ed,Buxton,8204,0.148236485,0.032356497
E14000990,Liberal Democrat,Alistair,Cameron,7629,0.137846921,-0.217261398
E14000990,UK Independence Party,Stuart,Adair,7128,0.128794449,0.087468306
E14000990,Green,Jemma,Clarke,2207,0.039877855,0.030148606
E14000991,Conservative,Geoffrey,Clifton-Brown,32045,0.565496674,0.035240619
E14000991,Liberal Democrat,Paul,Hodgkinson,10568,0.186493021,-0.109155506
E14000991,UK Independence Party,Chris,Harlow,6188,0.109199358,0.067398949
E14000991,Labour,Manjinder,Singh Kang,5240,0.092470044,-0.014876031
E14000991,Green,Penny,Burgess,2626,0.046340904,0.02919763
E14000992,Conservative,Mark,Pritchard,22579,0.496929815,0.020032843
E14000992,Labour,Katrina,Gilman,11836,0.26049255,-0.010826628
E14000992,UK Independence Party,Jill,Seymour,7620,0.167704734,0.123108493
E14000992,Liberal Democrat,Rod,Keyes,1959,0.043114642,-0.131332799
E14000992,Green,Cath,Edwards,1443,0.031758259,
E14000993,Conservative,Kevin,Hollinrake,27545,0.526019288,-0.00271544
E14000993,Labour,Alan,Avery,8089,0.154473408,0.018953508
E14000993,UK Independence Party,Toby,Horton,7805,0.149049938,0.083452958
E14000993,Liberal Democrat,Di,Keal,4703,0.089811897,-0.14315963
E14000993,Green,Chris,Newsam,2404,0.045908527,
E14000993,Liberal,John,Clark,1127,0.021522009,-0.015654856
E14000993,Independent,Philip,Tate,692,0.013214934,
E14000994,Conservative,Luke,Hall,19924,0.410212065,0.038711215
E14000994,Liberal Democrat,Steve,Webb,18429,0.379431748,-0.139624363
E14000994,UK Independence Party,Russ,Martin,5126,0.105538398,0.070101082
E14000994,Labour,Hadleigh,Roberts,3775,0.077722874,0.00753252
E14000994,Green,Iain,Hamilton,1316,0.027094915,
E14000995,Conservative,Jackie,Doyle-Price,16692,0.336776693,-0.031373282
E14000995,Labour,Polly,Billington,16156,0.325962392,-0.04017977
E14000995,UK Independence Party,Tim,Aker,15718,0.317125333,0.243141788
E14000995,Liberal Democrat,Rhodri,Jamieson-Ball,644,0.012993302,-0.093966389
E14000995,Cannabis is Safer than Alcohol Party,Jamie,Barnes,244,0.004922928,
E14000995,Independent,Daniel,Munyambu,79,0.001593899,
E14000995,All People's Party,Aba,Kristilolu,31,0.000625454,
E14000996,Conservative,Neil,Parish,29030,0.539962428,0.036920201
E14000996,UK Independence Party,Graham,Smith,8857,0.164741551,0.105044681
E14000996,Labour,Caroline,Kolek,6835,0.127132042,0.037741581
E14000996,Liberal Democrat,Stephen,Kearney,5626,0.104644458,-0.228616008
E14000996,Green,Paul,Edwards,3415,0.063519521,0.048909545
E14000997,Conservative,Tom,Tugendhat,31887,0.594130799,0.014893164
E14000997,UK Independence Party,Robert,Izzard,8153,0.151909819,0.114668521
E14000997,Labour,Claire,Leigh,7604,0.141680641,0.015477266
E14000997,Liberal Democrat,Mary,Varrall,3660,0.068194522,-0.156792811
E14000997,Green,Howard,Porter,2366,0.044084218,0.029195494
E14000998,Labour,Sadiq,Khan,25263,0.471949784,0.036889079
E14000998,Conservative,Dan,Watkins,22421,0.418857068,0.033623626
E14000998,Green,Esther,Obiri-Darko,2201,0.041117899,0.029095394
E14000998,Liberal Democrat,Philip,Ling,2107,0.039361841,-0.10887624
E14000998,UK Independence Party,Przemek,De Skuba Skwirczynski,1537,0.028713408,0.016394782
E14000999,Conservative,Kevin,Foster,19551,0.406643233,0.019567435
E14000999,Liberal Democrat,Adrian,Sanders,16265,0.338297386,-0.131647748
E14000999,UK Independence Party,Tony,McIntyre,6540,0.136026124,0.082622344
E14000999,Labour,Su,Maddock,4166,0.086649057,0.02099167
E14000999,Green,Paula,Hermes,1557,0.032384201,0.022873939
W07000053,Labour,Nick,Thomas-Symonds,16938,0.446477054,-0.001105305
W07000053,Conservative,Graham,Smith,8769,0.231146374,0.030800997
W07000053,UK Independence Party,Ken,Beswick,7203,0.189867412,0.166966243
W07000053,Plaid Cymru,Boydd,Hackley-Green,2169,0.057173735,0.003905935
W07000053,Liberal Democrat,Alison,Willott,1271,0.033502913,-0.132915791
W07000053,Green,Matt,Cooke,746,0.01966418,0.008027623
W07000053,Socialist Labour Party,John,Cox,697,0.018372565,
W07000053,Communist Party of Britain,Mark,Griffiths,144,0.003795767,
E14001000,Conservative,Geoffrey,Cox,28774,0.508518309,0.051924574
E14001000,UK Independence Party,Derek,Sargent,10371,0.183285028,0.128613221
E14001000,Liberal Democrat,Paula,Dolphin,7483,0.132245865,-0.270834288
E14001000,Labour,Mike,Sparling,6015,0.106302135,0.053512443
E14001000,Green,Cathrine,Simmons,3941,0.069648664,0.050646547
E14001001,Conservative,Sarah,Wollaston,24941,0.529566639,0.070983356
E14001001,UK Independence Party,Justin,Haque,6656,0.14132535,0.080919439
E14001001,Labour,Nicky,Williams,5988,0.127141856,0.053191644
E14001001,Green,Gill,Coombs,4845,0.102872794,0.078187888
E14001001,Liberal Democrat,Julian,Brazil,4667,0.099093361,-0.25650725
E14001002,Labour,David,Lammy,28654,0.673292918,0.08027795
E14001002,Conservative,Stefan,Mrozinski,5090,0.119601485,-0.029438749
E14001002,Green,Dee,Searle,3931,0.092368062,0.068281745
E14001002,Liberal Democrat,Turham,Ozen,1756,0.041261337,-0.135625629
E14001002,UK Independence Party,Tariq,Saeed,1512,0.035527985,0.024074696
E14001002,Trade Unionist and Socialist Coalition,Jenny,Sutton,1324,0.031110485,0.005131671
E14001002,The Peace Party,Tania,Mahmood,291,0.006837727,
E14001003,Conservative,Sarah,Newton,22681,0.440031817,0.022770499
E14001003,Liberal Democrat,Simon,Rix,8681,0.168419215,-0.239922321
E14001003,Labour,Stuart,Roden,7814,0.151598634,0.055285478
E14001003,UK Independence Party,John,Hyslop,5967,0.115765172,0.07657964
E14001003,Green,Karen,Westbrook,4483,0.086974236,0.069380732
E14001003,Independent,Loic,Rich,792,0.015365513,
E14001003,Mebyon Kernow,Stephen,Richardson,563,0.010922707,-0.010382247
E14001003,National Health Action Party,Rik,Evans,526,0.010204874,
E14001003,The Principles of Politics Party,Stanley,Guffogg,37,0.000717833,
E14001004,Conservative,Greg,Clark,30181,0.586859298,0.024418917
E14001004,Labour,Kevin,Kerrigan,7307,0.142082134,0.033815044
E14001004,UK Independence Party,Colin,Nicholson,6481,0.126020845,0.085202085
E14001004,Liberal Democrat,James,MacCleary,4342,0.084428716,-0.168472715
E14001004,Green,Marie,Jones,2659,0.051703352,0.0335396
E14001004,Independent,Graham,Naismith,458,0.008905655,
E14001005,Conservative,Tania,Mathias,25580,0.412554029,0.071920081
E14001005,Liberal Democrat,Vincent,Cable,23563,0.380023869,-0.163888657
E14001005,Labour,Nick,Grant,7129,0.114976453,0.038236278
E14001005,UK Independence Party,Barry,Edwards,3069,0.049496807,0.034962556
E14001005,Green,Tanya,Williams,2463,0.039723244,0.028437431
E14001005,"Christian Party, Proclaiming Christ's Lordship",Dominic,Stockford,174,0.002806271,
E14001005,Magna Carta Party,David,Wedgwood,26,0.000419328,-0.000250453
E14001006,Labour,Alan,Campbell,25791,0.482119824,0.029093319
E14001006,Conservative,Glenn,Hall,17551,0.328086737,-0.015974173
E14001006,UK Independence Party,Gary,Legg,6541,0.12227311,0.105184935
E14001006,Green,Julia,Erskine,2017,0.037704458,0.027489527
E14001006,Liberal Democrat,John,Paton Day,1595,0.029815871,-0.119136055
N06000017,Democratic Unionist Party,David,Simpson,15430,0.326775239,-0.011527929
N06000017,Ulster Unionist Party,Jo-Anne,Dobson,13166,0.278828438,
N06000017,Sinn Fein,Catherine,Seeley,11593,0.245515576,-0.001856533
N06000017,Social Democratic and Labour Party,Dolores,Kelly,4238,0.089752007,-0.037739959
N06000017,Alliance,Peter,Lavery,1780,0.03769669,0.007950176
N06000017,Cannabis is Safer than Alcohol Party,Martin,Kelly,460,0.009741841,
N06000017,Workers Party,Damien,Harte,351,0.007433448,
N06000017,Conservative,Amandeep,Singh Bhogal,201,0.004256761,
E14001007,Conservative,Boris,Johnson,22511,0.502354333,0.019658441
E14001007,Labour,Chris,Summers,11816,0.263685256,0.029813572
E14001007,UK Independence Party,Jack ,Duffin,6346,0.141617014,0.114241026
E14001007,Liberal Democrat,Michael,Cox,2215,0.049429827,-0.15012204
E14001007,Green,Graham,Lee,1414,0.031554752,0.020972624
E14001007,Trade Unionist and Socialist Coalition,Gary,Harbord,180,0.004016871,
E14001007,Independent,Jenny,Thompson,84,0.00187454,
E14001007,Monster Raving Loony Party,Howling 'Laud',Hope,72,0.001606748,
E14001007,Communities United Party,Sabrina,Moosun,52,0.001160429,
E14001007,The Eccentric Party of Great Britain,Lord Toby,Jug,50,0.001115797,
E14001007,Independent,Michael,Doherty,39,0.000870322,
E14001007,The Realists' Party,Jane,Lawrence,18,0.000401687,
E14001007,Independent,James,Jackson,14,0.000312423,
W07000060,Conservative,James,Davies,13760,0.390232835,0.038231935
W07000060,Labour,Chris,Ruane,13523,0.383511528,-0.039097804
W07000060,UK Independence Party,Paul,Davies-Cooke,4577,0.129803466,0.115310304
W07000060,Plaid Cymru,Mair,Rowlands,2486,0.070502822,0.012305039
W07000060,Liberal Democrat,Gwyn,Williams,915,0.025949349,-0.099901948
W07000078,Conservative,Alun,Cairns,23607,0.460238239,0.042275348
W07000078,Labour,Chris,Elmore,16727,0.326106876,-0.003356621
W07000078,UK Independence Party,Kevin,Mahoney,5489,0.107012653,0.07559506
W07000078,Plaid Cymru,Ian,Johnson,2869,0.055933558,0.001132564
W07000078,Liberal Democrat,David,Morgan,1309,0.025520051,-0.126595345
W07000078,Green,Alan,Armstrong,1054,0.020548613,0.011158266
W07000078,Cannabis is Safer than Alcohol Party,Steve,Reed,238,0.004640009,
E14001008,Labour,Kate,Hoey,25778,0.537702593,0.039960008
E14001008,Conservative,James,Bellis,13070,0.27262677,0.057280981
E14001008,Green,Gulnar,Hasnain,3658,0.076302121,0.059909817
E14001008,Liberal Democrat,Adrian,HyyrylÃ_inen-Trett,3312,0.069084917,-0.182055367
E14001008,UK Independence Party,Ace,Nnorom,1385,0.028889677,
E14001008,Pirate Party,Mark,Chapman,201,0.004192653,
E14001008,Left Unity,Simon,Hardy,188,0.003921487,
E14001008,Cannabis is Safer than Alcohol Party,Louis,Jensen,164,0.003420871,
E14001008,The Whig Party,Waleed,Ghani,103,0.002148474,
E14001008,The Socialist Party of Great Britain,Danny,Lambert,82,0.001710436,
E14001009,Labour,Mary,Creagh,17301,0.402601634,0.009882706
E14001009,Conservative,Antony,Calvert,14688,0.341796011,-0.014630053
E14001009,UK Independence Party,Alan,Hazelhurst,7862,0.182952086,
E14001009,Liberal Democrat,Finbarr,Cronin,1483,0.034510041,-0.128751591
E14001009,Green,Rebecca,Thackray,1069,0.024876085,0.005233389
E14001009,Trade Unionist and Socialist Coalition,Mick,Griffiths,287,0.006678612,
E14001009,Cannabis is Safer than Alcohol Party,Elliot,Barr,283,0.00658553,
E14001010,Labour,Angela,Eagle,26176,0.603606512,0.085577031
E14001010,Conservative,Chris,Clarkson,9828,0.226629156,-0.087170239
E14001010,UK Independence Party,Geoffrey,Caton,5063,0.11675045,0.087821655
E14001010,Green,Julian,Pratt,1288,0.029700687,
E14001010,Liberal Democrat,Kris,Brown,1011,0.023313195,-0.113360354
E14001011,Labour,David,Winnick,14392,0.39020687,0.020322658
E14001011,Conservative,Douglas,Hansen-Luke,12455,0.33768945,-0.004836871
E14001011,UK Independence Party,Liz,Hazell,8122,0.220209853,0.17220919
E14001011,Liberal Democrat,Nigel,Jones,840,0.02277472,-0.108598425
E14001011,Trade Unionist and Socialist Coalition,Pete,Smith,545,0.014776455,
E14001011,Green,Mike,Harrison,529,0.014342651,
E14001012,Labour,Valerie,Vaz,19740,0.471819877,0.075288396
E14001012,Conservative,Sue,Arnold,13733,0.328242268,-0.025360785
E14001012,UK Independence Party,Derek,Bennett,6540,0.156317224,0.071952466
E14001012,Green,Charlotte,Fletcher,1149,0.027463072,
E14001012,Liberal Democrat,Joel,Kenrick,676,0.01615756,-0.12767102
E14001013,Labour and Co-operative,Stella,Creasy,28779,0.688558714,0.170141384
E14001013,Conservative,Molly,Samuel-Leport,5584,0.133601302,-0.006272826
E14001013,Green,Michael,Gold,2661,0.06366638,0.044956324
E14001013,UK Independence Party,Paul,Hillman,2507,0.059981816,0.039905708
E14001013,Liberal Democrat,Steven,Cheung,1661,0.039740645,-0.247472118
E14001013,Trade Unionist and Socialist Coalition,Nancy,Taaffe,394,0.009426739,0.002620865
E14001013,Independent,Ellie,Merton,129,0.00308642,
E14001013,Workers Revolutionary Party,Jonty,Leff,81,0.001937984,
E14001014,Labour,Ian,Lavery,19267,0.500077865,0.04158232
